idindikator;IDTer;nTer;IDTipNaselja;nTipNaselja;mes;god;IDVrPod;nVrPod;IDCOICOP;nCOICOP;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
010201IND01;RS22;Region Južne i Istočne Srbije;G;Urban settlements;00;2014;2;structure, %;0800;Communication;5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;G;Urban settlements;00;2014;1;RSD;0900;Recreation and culture;2267;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;G;Urban settlements;00;2014;2;structure, %;0900;Recreation and culture;4.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;G;Urban settlements;00;2014;1;RSD;1000;Education;493;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;G;Urban settlements;00;2014;2;structure, %;1000;Education;1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;G;Urban settlements;00;2014;1;RSD;1100;Restaurants and hotels;1147;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;G;Urban settlements;00;2014;2;structure, %;1100;Restaurants and hotels;2.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;G;Urban settlements;00;2014;1;RSD;1200;Miscellaneous goods and services;2945;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;G;Urban settlements;00;2014;2;structure, %;1200;Miscellaneous goods and services;5.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;0000;Total;44841;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;0100;Food and non-alcoholic beverages;18749;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;0100;Food and non-alcoholic beverages;41.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;2761;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;6.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;0300;Clothing and footwear;2063;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;0300;Clothing and footwear;4.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;0400;Housing, water, electricity, gas and other fuels;6146;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;0400;Housing, water, electricity, gas and other fuels;13.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2167;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;0600;Health;2344;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;0600;Health;5.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;0700;Transport;4312;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;0700;Transport;9.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;0800;Communication;1827;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;0800;Communication;4.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;0900;Recreation and culture;1151;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;0900;Recreation and culture;2.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;1000;Education;499;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;1000;Education;1.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;1100;Restaurants and hotels;686;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;1100;Restaurants and hotels;1.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;1;RSD;1200;Miscellaneous goods and services;2136;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS22;Region Južne i Istočne Srbije;O;Other;00;2014;2;structure, %;1200;Miscellaneous goods and services;4.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;0000;Total;59052;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;0100;Food and non-alcoholic beverages;20959;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;0100;Food and non-alcoholic beverages;35.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;2723;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;4.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;0300;Clothing and footwear;2955;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;0300;Clothing and footwear;5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;0400;Housing, water, electricity, gas and other fuels;9786;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;0400;Housing, water, electricity, gas and other fuels;16.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2666;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;0600;Health;2430;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;0600;Health;4.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;0700;Transport;5633;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;0700;Transport;9.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;0800;Communication;3148;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;0800;Communication;5.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;0900;Recreation and culture;3051;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;0900;Recreation and culture;5.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;1000;Education;718;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;1000;Education;1.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;1100;Restaurants and hotels;1621;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;1100;Restaurants and hotels;2.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;1;RSD;1200;Miscellaneous goods and services;3362;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;0;Total;00;2015;2;structure, %;1200;Miscellaneous goods and services;5.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;0000;Total;60911;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;0100;Food and non-alcoholic beverages;20711;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;0100;Food and non-alcoholic beverages;34;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;2433;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;0300;Clothing and footwear;3181;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;0300;Clothing and footwear;5.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;0400;Housing, water, electricity, gas and other fuels;10268;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;0400;Housing, water, electricity, gas and other fuels;16.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2690;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;0600;Health;2433;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;0600;Health;4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;0700;Transport;5719;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;0700;Transport;9.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;0800;Communication;3468;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;0800;Communication;5.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;0900;Recreation and culture;3685;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;0900;Recreation and culture;6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;1000;Education;906;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;1000;Education;1.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;1100;Restaurants and hotels;1868;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;1100;Restaurants and hotels;3.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;1;RSD;1200;Miscellaneous goods and services;3549;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2015;2;structure, %;1200;Miscellaneous goods and services;5.8;;;SORS;Personal household consumption, monthly average;A;Normal value
